c array.sh: col:      /home/froleyks/reconf/2022benchmark/benchmark/color04/DSJC250.1.col
c 2692.6650: Makespan 1830
c 2692.9950: Makespan 1831
c 2693.3240: Makespan 1832
c 2693.6530: Makespan 1833
c 2693.9790: Makespan 1834
c 2694.3180: Makespan 1835
c 2694.6390: Makespan 1836
c 2694.9820: Makespan 1837
c 2695.3060: Makespan 1838
c 2695.6510: Makespan 1839
c 2695.9850: Makespan 1840
c 2696.3220: Makespan 1841
c 2696.6630: Makespan 1842
c 2697.0060: Makespan 1843
c 2697.3540: Makespan 1844
c 2697.7060: Makespan 1845
c 2698.0530: Makespan 1846
c 2698.3860: Makespan 1847
c 2698.7160: Makespan 1848
c 2699.0460: Makespan 1849
c 2699.3790: Makespan 1850
c 2699.7090: Makespan 1851
c 2700.0370: Makespan 1852
c 2700.3650: Makespan 1853
c 2700.6890: Makespan 1854
c 2701.0180: Makespan 1855
c 2701.3490: Makespan 1856
c 2701.6680: Makespan 1857
c 2701.9990: Makespan 1858
c 2702.3280: Makespan 1859
c 2702.6660: Makespan 1860
c 2702.9900: Makespan 1861
c 2703.3280: Makespan 1862
c 2703.6610: Makespan 1863
c 2703.9890: Makespan 1864
c 2704.3220: Makespan 1865
c 2704.6520: Makespan 1866
c 2704.9960: Makespan 1867
c 2705.3220: Makespan 1868
c 2705.6600: Makespan 1869
c 2706.0000: Makespan 1870
c 2706.3270: Makespan 1871
c 2706.6650: Makespan 1872
c 2706.9980: Makespan 1873
c 2707.3350: Makespan 1874
c 2707.6820: Makespan 1875
c 2708.0090: Makespan 1876
c 2708.3390: Makespan 1877
c 2708.6790: Makespan 1878
c 2709.0090: Makespan 1879
c 2709.3420: Makespan 1880
c 2709.6800: Makespan 1881
c 2710.0170: Makespan 1882
c 2710.3610: Makespan 1883
c 2710.7040: Makespan 1884
c 2711.0450: Makespan 1885
c 2711.3940: Makespan 1886
c 2711.7450: Makespan 1887
c 2712.1040: Makespan 1888
c 2712.4580: Makespan 1889
c 2712.8220: Makespan 1890
c 2713.1780: Makespan 1891
c 2713.5120: Makespan 1892
c 2713.8560: Makespan 1893
c 2714.2020: Makespan 1894
c 2714.5390: Makespan 1895
c 2714.8830: Makespan 1896
c 2715.2130: Makespan 1897
c 2715.5540: Makespan 1898
c 2715.8920: Makespan 1899
c 2716.2290: Makespan 1900
c 2716.5680: Makespan 1901
c 2716.9070: Makespan 1902
c 2717.2530: Makespan 1903
c 2717.5970: Makespan 1904
c 2717.9270: Makespan 1905
c 2718.2720: Makespan 1906
c 2718.6240: Makespan 1907
c 2718.9550: Makespan 1908
c 2719.3100: Makespan 1909
c 2719.6430: Makespan 1910
c 2719.9770: Makespan 1911
c 2720.3200: Makespan 1912
c 2720.6600: Makespan 1913
c 2721.0010: Makespan 1914
c 2721.3390: Makespan 1915
c 2721.6790: Makespan 1916
c 2722.0330: Makespan 1917
c 2722.3680: Makespan 1918
c 2722.7120: Makespan 1919
c 2723.0570: Makespan 1920
c 2723.3910: Makespan 1921
c 2723.7440: Makespan 1922
c 2724.0790: Makespan 1923
c 2724.4220: Makespan 1924
c 2724.7650: Makespan 1925
c 2725.1060: Makespan 1926
c 2725.4520: Makespan 1927
c 2725.7940: Makespan 1928
c 2726.1380: Makespan 1929
c 2726.4850: Makespan 1930
c 2726.8310: Makespan 1931
c 2727.1680: Makespan 1932
c 2727.5200: Makespan 1933
c 2727.8670: Makespan 1934
c 2728.2180: Makespan 1935
c 2728.5750: Makespan 1936
c 2728.9310: Makespan 1937
c 2729.2820: Makespan 1938
c 2729.6520: Makespan 1939
c 2731.9910: Makespan 1940
c 2732.3460: Makespan 1941
c 2732.6950: Makespan 1942
c 2733.0450: Makespan 1943
c 2733.3870: Makespan 1944
c 2733.7370: Makespan 1945
c 2734.0840: Makespan 1946
c 2734.4370: Makespan 1947
c 2734.7900: Makespan 1948
c 2735.1420: Makespan 1949
c 2735.4930: Makespan 1950
c 2735.8440: Makespan 1951
c 2736.1940: Makespan 1952
c 2736.5460: Makespan 1953
c 2736.9040: Makespan 1954
c 2737.2460: Makespan 1955
c 2737.5880: Makespan 1956
c 2737.9440: Makespan 1957
c 2738.2950: Makespan 1958
c 2738.6430: Makespan 1959
c 2738.9920: Makespan 1960
c 2739.3390: Makespan 1961
c 2739.6870: Makespan 1962
c 2740.0340: Makespan 1963
c 2740.3940: Makespan 1964
c 2740.7380: Makespan 1965
c 2741.0950: Makespan 1966
c 2741.4580: Makespan 1967
c 2741.8000: Makespan 1968
c 2742.1570: Makespan 1969
c 2742.5290: Makespan 1970
c 2742.8780: Makespan 1971
c 2743.2550: Makespan 1972
c 2743.6250: Makespan 1973
c 2743.9850: Makespan 1974
c 2744.3440: Makespan 1975
c 2744.6970: Makespan 1976
c 2745.0530: Makespan 1977
c 2745.3980: Makespan 1978
c 2745.7540: Makespan 1979
c 2746.1060: Makespan 1980
c 2746.4570: Makespan 1981
c 2746.8170: Makespan 1982
c 2747.1680: Makespan 1983
c 2747.5210: Makespan 1984
c 2747.8720: Makespan 1985
c 2748.2280: Makespan 1986
c 2748.5810: Makespan 1987
c 2748.9420: Makespan 1988
c 2749.2980: Makespan 1989
c 2749.6460: Makespan 1990
c 2750.0060: Makespan 1991
c 2750.3670: Makespan 1992
c 2750.7210: Makespan 1993
c 2751.0790: Makespan 1994
c 2751.4400: Makespan 1995
c 2751.7960: Makespan 1996
c 2752.1450: Makespan 1997
c 2752.5110: Makespan 1998
c 2752.8840: Makespan 1999
c 2753.2640: Makespan 2000
c 2753.6360: Makespan 2001
c 2753.9990: Makespan 2002
c 2754.3650: Makespan 2003
c 2754.7150: Makespan 2004
c 2755.0750: Makespan 2005
c 2755.4320: Makespan 2006
c 2755.7910: Makespan 2007
c 2756.1480: Makespan 2008
c 2756.5150: Makespan 2009
c 2756.8660: Makespan 2010
c 2757.2340: Makespan 2011
c 2757.6030: Makespan 2012
c 2757.9550: Makespan 2013
c 2758.3150: Makespan 2014
c 2758.6730: Makespan 2015
c 2759.0320: Makespan 2016
c 2759.3910: Makespan 2017
c 2759.7510: Makespan 2018
c 2760.1100: Makespan 2019
c 2760.4810: Makespan 2020
c 2760.8350: Makespan 2021
c 2761.2020: Makespan 2022
c 2761.5760: Makespan 2023
c 2761.9300: Makespan 2024
c 2762.2820: Makespan 2025
c 2762.6570: Makespan 2026
c 2763.0100: Makespan 2027
c 2763.3710: Makespan 2028
c 2763.7380: Makespan 2029
c 2764.0990: Makespan 2030
c 2764.4670: Makespan 2031
c 2764.8350: Makespan 2032
c 2765.2160: Makespan 2033
c 2765.5810: Makespan 2034
c 2765.9690: Makespan 2035
c 2766.3630: Makespan 2036
c 2766.7410: Makespan 2037
c 2767.0940: Makespan 2038
c 2767.4610: Makespan 2039
c 2767.8180: Makespan 2040
c 2768.1810: Makespan 2041
c 2768.5490: Makespan 2042
c 2768.9100: Makespan 2043
c 2769.2820: Makespan 2044
c 2769.6380: Makespan 2045
c 2770.0150: Makespan 2046
c 2770.3720: Makespan 2047
c 2770.7420: Makespan 2048
c 2771.1040: Makespan 2049
c 2771.4720: Makespan 2050
c 2771.8510: Makespan 2051
c 2772.2090: Makespan 2052
c 2772.5710: Makespan 2053
c 2772.9440: Makespan 2054
c 2773.3130: Makespan 2055
c 2773.6730: Makespan 2056
c 2774.0400: Makespan 2057
c 2774.4050: Makespan 2058
c 2774.7710: Makespan 2059
c 2775.1400: Makespan 2060
c 2775.5120: Makespan 2061
c 2775.8810: Makespan 2062
c 2776.2610: Makespan 2063
c 2776.6350: Makespan 2064
c 2777.0170: Makespan 2065
c 2777.4000: Makespan 2066
c 2777.8040: Makespan 2067
c 2778.1890: Makespan 2068
c 2778.5690: Makespan 2069
c array.sh: end:      Fri 27 May 2022 04:37:26 PM CEST
s 3 4 11 12 15 21 22 23 38 47 54 60 63 64 67 77 78 93 99 125 131 140 152 165 166 167 170 180 185 192 193 194 203 207 209 211 216 218 226 228 229 241 246 250
t 3 4 11 12 15 21 22 23 38 47 54 55 60 63 64 67 77 78 93 99 125 131 140 152 165 166 167 170 180 185 192 193 194 203 207 209 216 218 226 228 229 241 246 250
a YES
a 3 4 11 12 15 21 22 23 38 47 54 60 63 64 67 77 78 93 99 125 131 140 152 165 166 167 170 180 185 192 193 194 203 207 209 211 216 218 226 228 229 241 246 250
a 3 4 11 12 15 21 22 23 38 47 54 55 60 63 64 67 77 78 93 99 125 131 140 152 165 166 167 170 180 185 192 193 194 203 207 209 216 218 226 228 229 241 246 250
